pitch,on,off,length,hand
53,3387120,3387600,480,0
45,3387120,3387600,480,0
48,3387120,3387600,480,0
57,3390720,3390840,120,0
55,3390960,3391080,120,0
57,3391200,3391320,120,0
58,3391440,3391560,120,0
57,3391680,3391800,120,0
58,3391920,3392040,120,0
60,3392160,3392280,120,0
58,3392400,3392520,120,0
60,3392640,3392760,120,0
61,3392880,3393360,480,0
60,3393360,3393480,120,0
61,3393600,3394080,480,0
60,3394080,3394200,120,0
59,3394320,3394440,120,0
59,3394560,3394680,120,0
59,3394800,3394920,120,0
60,3395040,3395280,240,0
41,3395760,3396240,480,0
45,3395760,3396240,480,0
48,3395760,3396240,480,0
53,3395760,3396240,480,0
57,3399360,3399480,120,0
55,3399600,3399720,120,0
57,3399840,3399960,120,0
58,3400080,3400200,120,0
57,3400320,3400440,120,0
58,3400560,3400680,120,0
60,3400800,3400920,120,0
58,3401040,3401160,120,0
60,3401280,3401400,120,0
61,3401520,3402000,480,0
60,3402000,3402120,120,0
61,3402240,3402720,480,0
60,3402720,3402840,120,0
59,3402960,3403080,120,0
58,3403680,3403800,120,0
57,3404400,3404520,120,0
46,3405120,3405240,120,0
58,3405240,3405360,120,0
48,3405840,3406560,720,0
58,3405840,3406560,720,0
52,3405840,3406560,720,0
57,3406560,3406800,240,0
53,3406560,3406800,240,0
48,3407280,3407520,240,0
58,3407520,3407640,120,0
60,3407520,3407640,120,0
58,3407760,3407880,120,0
60,3407760,3407880,120,0
60,3408000,3408120,120,0
58,3408000,3408120,120,0
60,3408240,3408360,120,0
58,3408240,3408360,120,0
60,3408480,3408600,120,0
58,3408480,3408600,120,0
53,3408720,3408960,240,0
60,3408960,3409080,120,0
57,3408960,3409080,120,0
60,3409200,3409320,120,0
57,3409200,3409320,120,0
57,3409440,3409560,120,0
60,3409440,3409560,120,0
57,3409680,3409800,120,0
60,3409680,3409800,120,0
57,3409920,3410040,120,0
60,3409920,3410040,120,0
48,3410160,3410400,240,0
60,3410400,3410520,120,0
55,3410400,3410520,120,0
60,3410640,3410760,120,0
55,3410640,3410760,120,0
55,3410880,3411000,120,0
60,3410880,3411000,120,0
60,3411120,3411240,120,0
55,3411120,3411240,120,0
60,3411360,3411480,120,0
55,3411360,3411480,120,0
53,3411600,3411840,240,0
60,3411840,3411960,120,0
57,3411840,3411960,120,0
57,3412080,3412200,120,0
60,3412080,3412200,120,0
60,3412320,3412440,120,0
57,3412320,3412440,120,0
60,3412560,3412680,120,0
57,3412560,3412680,120,0
57,3412800,3412920,120,0
60,3412800,3412920,120,0
48,3413040,3413280,240,0
60,3413280,3413400,120,0
58,3413280,3413400,120,0
58,3413520,3413640,120,0
60,3413520,3413640,120,0
58,3413760,3413880,120,0
60,3413760,3413880,120,0
58,3414000,3414120,120,0
60,3414000,3414120,120,0
58,3414240,3414360,120,0
60,3414240,3414360,120,0
53,3414480,3414720,240,0
57,3414720,3414840,120,0
60,3414720,3414840,120,0
60,3414960,3415080,120,0
57,3414960,3415080,120,0
57,3415200,3415320,120,0
60,3415200,3415320,120,0
60,3415440,3415560,120,0
57,3415440,3415560,120,0
57,3415680,3415800,120,0
60,3415680,3415800,120,0
48,3415920,3416160,240,0
60,3416160,3416280,120,0
55,3416160,3416280,120,0
60,3416400,3416520,120,0
55,3416400,3416520,120,0
58,3416640,3416760,120,0
60,3416640,3416760,120,0
60,3416880,3417000,120,0
58,3416880,3417000,120,0
60,3417120,3417240,120,0
58,3417120,3417240,120,0
60,3417360,3417600,240,0
57,3417360,3417600,240,0
53,3417360,3417600,240,0
45,3417840,3418080,240,0
46,3418080,3418200,120,0
55,3418320,3418440,120,0
47,3418560,3418680,120,0
48,3418800,3418920,120,0
57,3419040,3419160,120,0
49,3419280,3419400,120,0
50,3419520,3419640,120,0
58,3419760,3419880,120,0
52,3420000,3420120,120,0
64,3420960,3421680,720,0
58,3420960,3421680,720,0
60,3420960,3421680,720,0
67,3420960,3421680,720,0
65,3421680,3421920,240,0
57,3421680,3421920,240,0
60,3421680,3421920,240,0
60,3422400,3422880,480,0
61,3422880,3423120,240,0
62,3423120,3424080,960,0
45,3425040,3425280,240,0
46,3425280,3425400,120,0
55,3425520,3425640,120,0
47,3425760,3425880,120,0
48,3426000,3426120,120,0
57,3426240,3426360,120,0
49,3426480,3426600,120,0
50,3426720,3426840,120,0
58,3426960,3427080,120,0
52,3427200,3427320,120,0
64,3428160,3428880,720,0
58,3428160,3428880,720,0
60,3428160,3428880,720,0
67,3428160,3428880,720,0
65,3428880,3429120,240,0
60,3428880,3429120,240,0
57,3428880,3429120,240,0
58,3429600,3429840,240,0
65,3429600,3429840,240,0
62,3429600,3429840,240,0
57,3430320,3431040,720,0
58,3431040,3431760,720,0
48,3430320,3431760,1440,0
57,3432000,3432240,240,0
60,3432240,3432480,240,0
53,3431760,3432480,720,0
55,3432720,3432960,240,0
58,3432960,3433200,240,0
53,3432480,3433200,720,0
57,3433440,3433680,240,0
60,3433680,3433920,240,0
53,3433200,3433920,720,0
55,3434160,3434400,240,0
58,3434400,3434640,240,0
53,3433920,3434640,720,0
57,3434880,3435120,240,0
60,3435120,3435360,240,0
53,3434640,3435360,720,0
57,3435600,3435840,240,0
60,3435840,3436080,240,0
53,3435360,3436080,720,0
41,3436080,3437040,960,0
53,3436080,3437040,960,0
57,3438960,3439680,720,0
45,3438960,3439680,720,0
43,3439680,3440400,720,0
55,3439680,3440400,720,0
41,3440400,3441120,720,0
53,3440400,3441120,720,0
52,3441120,3441840,720,0
40,3441120,3441840,720,0
50,3441840,3442080,240,0
53,3442080,3442320,240,0
57,3442320,3442560,240,0
49,3442560,3442800,240,0
52,3442800,3443040,240,0
57,3443040,3443280,240,0
50,3443280,3443520,240,0
53,3443520,3443760,240,0
57,3443760,3444000,240,0
48,3444000,3444240,240,0
54,3444240,3444480,240,0
57,3444480,3444720,240,0
47,3444720,3445200,480,0
67,3446160,3446880,720,0
67,3446880,3447600,720,0
65,3446880,3447600,720,0
67,3447600,3448320,720,0
64,3447600,3448320,720,0
62,3448320,3449040,720,0
65,3448320,3449040,720,0
67,3448320,3449040,720,0
60,3449040,3449160,120,0
64,3449280,3449400,120,0
67,3449520,3449640,120,0
59,3449760,3449880,120,0
65,3450000,3450120,120,0
67,3450240,3450360,120,0
67,3450480,3450720,240,0
64,3450480,3450720,240,0
60,3450480,3450720,240,0
53,3451920,3452040,120,0
65,3452160,3452280,120,0
47,3452640,3452760,120,0
59,3452880,3453000,120,0
52,3453360,3453480,120,0
64,3453600,3453720,120,0
45,3454080,3454200,120,0
57,3454320,3454440,120,0
50,3454800,3454920,120,0
59,3455280,3455400,120,0
60,3455520,3455640,120,0
48,3456000,3456120,120,0
55,3456240,3456360,120,0
69,3457080,3457212,132,0
67,3457200,3457332,132,0
65,3457320,3457452,132,0
64,3457440,3457572,132,0
62,3457560,3457680,120,0
60,3457680,3457920,240,0
63,3457920,3458160,240,0
67,3458160,3458400,240,0
60,3458400,3458640,240,0
63,3458640,3458880,240,0
67,3458880,3459120,240,0
59,3459120,3459360,240,0
62,3459360,3459600,240,0
67,3459600,3459840,240,0
59,3459840,3460080,240,0
62,3460080,3460320,240,0
67,3460320,3460560,240,0
59,3460560,3460800,240,0
62,3460800,3461040,240,0
65,3461040,3461280,240,0
59,3461280,3461520,240,0
62,3461520,3461760,240,0
67,3461760,3462000,240,0
60,3462000,3462240,240,0
63,3462240,3462480,240,0
67,3462480,3462720,240,0
60,3462720,3462960,240,0
63,3462960,3463200,240,0
67,3463200,3463440,240,0
63,3463440,3463680,240,0
67,3463680,3463920,240,0
72,3463920,3464160,240,0
62,3464160,3464400,240,0
65,3464400,3464640,240,0
70,3464640,3464880,240,0
60,3464880,3465120,240,0
63,3465120,3465360,240,0
68,3465360,3465600,240,0
58,3465600,3465840,240,0
62,3465840,3466080,240,0
67,3466080,3466320,240,0
56,3466320,3466560,240,0
60,3466560,3466800,240,0
65,3466800,3467040,240,0
56,3467040,3467280,240,0
60,3467280,3467520,240,0
66,3467520,3467760,240,0
55,3467760,3468000,240,0
60,3468000,3468240,240,0
67,3468240,3468480,240,0
55,3468480,3468720,240,0
59,3468720,3468960,240,0
67,3468960,3469200,240,0
60,3469200,3469440,240,0
63,3469440,3469680,240,0
67,3469680,3469920,240,0
60,3469920,3470160,240,0
63,3470160,3470400,240,0
67,3470400,3470640,240,0
59,3470640,3470880,240,0
62,3470880,3471120,240,0
67,3471120,3471360,240,0
59,3471360,3471600,240,0
62,3471600,3471840,240,0
67,3471840,3472080,240,0
59,3472080,3472320,240,0
62,3472320,3472560,240,0
65,3472560,3472800,240,0
59,3472800,3473040,240,0
62,3473040,3473280,240,0
67,3473280,3473520,240,0
58,3473520,3473760,240,0
61,3473760,3474000,240,0
67,3474000,3474240,240,0
57,3474240,3474480,240,0
60,3474480,3474720,240,0
65,3474720,3474960,240,0
56,3474960,3475200,240,0
60,3475200,3475440,240,0
66,3475440,3475680,240,0
55,3475680,3475920,240,0
60,3475920,3476160,240,0
67,3476160,3476400,240,0
53,3476400,3476640,240,0
56,3476640,3476880,240,0
62,3476880,3477120,240,0
51,3477120,3477360,240,0
60,3477360,3477600,240,0
53,3477600,3477840,240,0
55,3477840,3478080,240,0
60,3478080,3478320,240,0
63,3478320,3478560,240,0
55,3478560,3478800,240,0
62,3478800,3479040,240,0
65,3479040,3479280,240,0
64,3479280,3479760,480,0
60,3479280,3479760,480,0
62,3480000,3480120,120,0
59,3480240,3480360,120,0
55,3480480,3480600,120,0
60,3480720,3481200,480,0
62,3481440,3481560,120,0
59,3481680,3481800,120,0
55,3481920,3482040,120,0
60,3482160,3482640,480,0
62,3482880,3483000,120,0
59,3483120,3483240,120,0
55,3483360,3483480,120,0
60,3483600,3484080,480,0
45,3486720,3486984,264,0
48,3486960,3487224,264,0
51,3487200,3487464,264,0
50,3487440,3487704,264,0
48,3487680,3488160,480,0
47,3488160,3488424,264,0
50,3488400,3488664,264,0
56,3488640,3488904,264,0
55,3488880,3489144,264,0
53,3489120,3489384,264,0
52,3489360,3489600,240,0
53,3490080,3490320,240,0
64,3490800,3491520,720,0
65,3491520,3492240,720,0
55,3490800,3492240,1440,0
60,3492240,3492720,480,0
64,3492240,3492720,480,0
62,3492960,3493080,120,0
59,3493200,3493320,120,0
55,3493440,3493560,120,0
60,3493680,3494160,480,0
62,3494400,3494520,120,0
59,3494640,3494760,120,0
55,3494880,3495000,120,0
60,3495120,3495600,480,0
62,3495840,3495960,120,0
59,3496080,3496200,120,0
55,3496320,3496440,120,0
60,3496560,3497040,480,0
45,3499680,3499944,264,0
48,3499920,3500184,264,0
51,3500160,3500424,264,0
50,3500400,3500664,264,0
48,3500640,3501120,480,0
47,3501120,3501384,264,0
50,3501360,3501624,264,0
56,3501600,3501864,264,0
55,3501840,3502104,264,0
53,3502080,3502344,264,0
52,3502320,3502560,240,0
53,3503040,3503280,240,0
64,3503760,3504480,720,0
55,3503760,3504480,720,0
53,3504480,3505200,720,0
62,3504480,3505200,720,0
52,3505200,3505440,240,0
55,3505440,3505680,240,0
60,3505680,3505920,240,0
53,3505920,3506160,240,0
57,3506160,3506400,240,0
62,3506400,3506640,240,0
55,3506640,3506880,240,0
60,3506880,3507120,240,0
64,3507120,3507360,240,0
55,3507360,3507600,240,0
62,3507600,3507840,240,0
65,3507840,3508080,240,0
60,3508080,3508560,480,0
64,3508080,3508560,480,0
55,3508800,3509280,480,0
65,3508800,3509280,480,0
59,3508800,3509280,480,0
64,3509520,3510000,480,0
60,3509520,3510000,480,0
65,3510240,3510720,480,0
55,3510240,3510720,480,0
59,3510240,3510720,480,0
48,3510960,3511440,480,0
52,3510960,3511440,480,0
47,3511680,3512160,480,0
53,3511680,3512160,480,0
43,3511680,3512160,480,0
36,3512400,3512520,120,0
40,3512640,3512760,120,0
43,3512880,3513000,120,0
48,3513120,3513240,120,0
52,3513360,3513480,120,0
55,3513600,3513720,120,0
60,3513840,3514080,240,0
60,3514560,3515040,480,0
52,3514560,3515040,480,0
48,3514560,3515040,480,0
55,3514560,3515040,480,0
52,3515280,3515760,480,0
48,3515280,3515760,480,0
60,3515280,3515760,480,0
55,3515280,3515760,480,0
45,3516720,3517200,480,0
53,3516720,3517200,480,0
48,3516720,3517200,480,0
41,3516720,3517200,480,0
57,3520320,3520440,120,0
55,3520560,3520680,120,0
57,3520800,3520920,120,0
58,3521040,3521160,120,0
57,3521280,3521400,120,0
58,3521520,3521640,120,0
60,3521760,3521880,120,0
58,3522000,3522120,120,0
60,3522240,3522360,120,0
61,3522480,3522960,480,0
60,3522960,3523080,120,0
61,3523200,3523680,480,0
60,3523680,3523800,120,0
59,3523920,3524040,120,0
59,3524160,3524280,120,0
59,3524400,3524520,120,0
60,3524640,3524880,240,0
48,3525360,3525840,480,0
45,3525360,3525840,480,0
53,3525360,3525840,480,0
41,3525360,3525840,480,0
57,3528960,3529080,120,0
55,3529200,3529320,120,0
57,3529440,3529560,120,0
58,3529680,3529800,120,0
57,3529920,3530040,120,0
58,3530160,3530280,120,0
60,3530400,3530520,120,0
58,3530640,3530760,120,0
60,3530880,3531000,120,0
61,3531120,3531600,480,0
60,3531600,3531720,120,0
61,3531840,3532320,480,0
60,3532320,3532440,120,0
59,3532560,3532680,120,0
58,3533280,3533400,120,0
57,3534000,3534120,120,0
46,3534720,3534840,120,0
58,3534840,3534960,120,0
58,3535440,3536160,720,0
48,3535440,3536160,720,0
52,3535440,3536160,720,0
53,3536160,3536400,240,0
57,3536160,3536400,240,0
48,3536880,3537120,240,0
58,3537120,3537240,120,0
60,3537120,3537240,120,0
58,3537360,3537480,120,0
60,3537360,3537480,120,0
58,3537600,3537720,120,0
60,3537600,3537720,120,0
58,3537840,3537960,120,0
60,3537840,3537960,120,0
58,3538080,3538200,120,0
60,3538080,3538200,120,0
53,3538320,3538560,240,0
57,3538560,3538680,120,0
60,3538560,3538680,120,0
57,3538800,3538920,120,0
60,3538800,3538920,120,0
60,3539040,3539160,120,0
57,3539040,3539160,120,0
60,3539280,3539400,120,0
57,3539280,3539400,120,0
60,3539520,3539640,120,0
57,3539520,3539640,120,0
48,3539760,3540000,240,0
60,3540000,3540120,120,0
55,3540000,3540120,120,0
60,3540240,3540360,120,0
55,3540240,3540360,120,0
60,3540480,3540600,120,0
55,3540480,3540600,120,0
55,3540720,3540840,120,0
60,3540720,3540840,120,0
60,3540960,3541080,120,0
55,3540960,3541080,120,0
53,3541200,3541440,240,0
57,3541440,3541560,120,0
60,3541440,3541560,120,0
60,3541680,3541800,120,0
57,3541680,3541800,120,0
57,3541920,3542040,120,0
60,3541920,3542040,120,0
60,3542160,3542280,120,0
57,3542160,3542280,120,0
57,3542400,3542520,120,0
60,3542400,3542520,120,0
48,3542640,3542880,240,0
60,3542880,3543000,120,0
58,3542880,3543000,120,0
58,3543120,3543240,120,0
60,3543120,3543240,120,0
58,3543360,3543480,120,0
60,3543360,3543480,120,0
58,3543600,3543720,120,0
60,3543600,3543720,120,0
58,3543840,3543960,120,0
60,3543840,3543960,120,0
53,3544080,3544320,240,0
57,3544320,3544440,120,0
60,3544320,3544440,120,0
60,3544560,3544680,120,0
57,3544560,3544680,120,0
57,3544800,3544920,120,0
60,3544800,3544920,120,0
60,3545040,3545160,120,0
57,3545040,3545160,120,0
57,3545280,3545400,120,0
60,3545280,3545400,120,0
48,3545520,3545760,240,0
60,3545760,3545880,120,0
55,3545760,3545880,120,0
55,3546000,3546120,120,0
60,3546000,3546120,120,0
58,3546240,3546360,120,0
60,3546240,3546360,120,0
58,3546480,3546600,120,0
60,3546480,3546600,120,0
60,3546720,3546840,120,0
58,3546720,3546840,120,0
53,3546960,3547200,240,0
60,3546960,3547200,240,0
57,3546960,3547200,240,0
45,3547440,3547680,240,0
46,3547680,3547800,120,0
55,3547920,3548040,120,0
47,3548160,3548280,120,0
48,3548400,3548520,120,0
57,3548640,3548760,120,0
49,3548880,3549000,120,0
50,3549120,3549240,120,0
58,3549360,3549480,120,0
52,3549600,3549720,120,0
64,3550560,3551280,720,0
60,3550560,3551280,720,0
58,3550560,3551280,720,0
67,3550560,3551280,720,0
60,3551280,3551520,240,0
65,3551280,3551520,240,0
57,3551280,3551520,240,0
60,3552000,3552480,480,0
61,3552480,3552720,240,0
62,3552720,3553680,960,0
45,3554640,3554880,240,0
46,3554880,3555000,120,0
55,3555120,3555240,120,0
47,3555360,3555480,120,0
48,3555600,3555720,120,0
57,3555840,3555960,120,0
49,3556080,3556200,120,0
50,3556320,3556440,120,0
58,3556560,3556680,120,0
52,3556800,3556920,120,0
67,3557760,3558480,720,0
60,3557760,3558480,720,0
58,3557760,3558480,720,0
64,3557760,3558480,720,0
65,3558480,3558720,240,0
57,3558480,3558720,240,0
60,3558480,3558720,240,0
65,3559200,3559440,240,0
58,3559200,3559440,240,0
62,3559200,3559440,240,0
57,3559920,3560640,720,0
58,3560640,3561360,720,0
48,3559920,3561360,1440,0
57,3561600,3561840,240,0
60,3561840,3562080,240,0
53,3561360,3562080,720,0
55,3562320,3562560,240,0
58,3562560,3562800,240,0
53,3562080,3562800,720,0
57,3563040,3563280,240,0
60,3563280,3563520,240,0
53,3562800,3563520,720,0
55,3563760,3564000,240,0
58,3564000,3564240,240,0
53,3563520,3564240,720,0
57,3564480,3564720,240,0
60,3564720,3564960,240,0
53,3564240,3564960,720,0
57,3565200,3565440,240,0
60,3565440,3565680,240,0
53,3564960,3565680,720,0
41,3565680,3566640,960,0
53,3565680,3566640,960,0
57,3568560,3569280,720,0
45,3568560,3569280,720,0
43,3569280,3570000,720,0
55,3569280,3570000,720,0
41,3570000,3570720,720,0
53,3570000,3570720,720,0
40,3570720,3571440,720,0
52,3570720,3571440,720,0
50,3571440,3571680,240,0
53,3571680,3571920,240,0
57,3571920,3572160,240,0
49,3572160,3572400,240,0
52,3572400,3572640,240,0
57,3572640,3572880,240,0
50,3572880,3573120,240,0
53,3573120,3573360,240,0
57,3573360,3573600,240,0
48,3573600,3573840,240,0
54,3573840,3574080,240,0
57,3574080,3574320,240,0
47,3574320,3574800,480,0
67,3575760,3576480,720,0
65,3576480,3577200,720,0
67,3576480,3577200,720,0
64,3577200,3577920,720,0
67,3577200,3577920,720,0
67,3577920,3578640,720,0
62,3577920,3578640,720,0
65,3577920,3578640,720,0
60,3578640,3578760,120,0
64,3578880,3579000,120,0
67,3579120,3579240,120,0
59,3579360,3579480,120,0
65,3579600,3579720,120,0
67,3579840,3579960,120,0
64,3580080,3580320,240,0
60,3580080,3580320,240,0
67,3580080,3580320,240,0
53,3581520,3581640,120,0
65,3581760,3581880,120,0
47,3582240,3582360,120,0
59,3582480,3582600,120,0
52,3582960,3583080,120,0
64,3583200,3583320,120,0
45,3583680,3583800,120,0
57,3583920,3584040,120,0
50,3584400,3584520,120,0
59,3584880,3585000,120,0
60,3585120,3585240,120,0
48,3585600,3585720,120,0
55,3585840,3585960,120,0
69,3586680,3586812,132,0
67,3586800,3586932,132,0
65,3586920,3587052,132,0
64,3587040,3587172,132,0
62,3587160,3587280,120,0
60,3587280,3587520,240,0
63,3587520,3587760,240,0
67,3587760,3588000,240,0
60,3588000,3588240,240,0
63,3588240,3588480,240,0
67,3588480,3588720,240,0
59,3588720,3588960,240,0
62,3588960,3589200,240,0
67,3589200,3589440,240,0
59,3589440,3589680,240,0
62,3589680,3589920,240,0
67,3589920,3590160,240,0
59,3590160,3590400,240,0
62,3590400,3590640,240,0
65,3590640,3590880,240,0
59,3590880,3591120,240,0
62,3591120,3591360,240,0
67,3591360,3591600,240,0
60,3591600,3591840,240,0
63,3591840,3592080,240,0
67,3592080,3592320,240,0
60,3592320,3592560,240,0
63,3592560,3592800,240,0
67,3592800,3593040,240,0
63,3593040,3593280,240,0
67,3593280,3593520,240,0
72,3593520,3593760,240,0
62,3593760,3594000,240,0
65,3594000,3594240,240,0
70,3594240,3594480,240,0
60,3594480,3594720,240,0
63,3594720,3594960,240,0
68,3594960,3595200,240,0
58,3595200,3595440,240,0
62,3595440,3595680,240,0
67,3595680,3595920,240,0
56,3595920,3596160,240,0
60,3596160,3596400,240,0
65,3596400,3596640,240,0
56,3596640,3596880,240,0
60,3596880,3597120,240,0
66,3597120,3597360,240,0
55,3597360,3597600,240,0
60,3597600,3597840,240,0
67,3597840,3598080,240,0
55,3598080,3598320,240,0
59,3598320,3598560,240,0
67,3598560,3598800,240,0
60,3598800,3599040,240,0
63,3599040,3599280,240,0
67,3599280,3599520,240,0
60,3599520,3599760,240,0
63,3599760,3600000,240,0
67,3600000,3600240,240,0
59,3600240,3600480,240,0
62,3600480,3600720,240,0
67,3600720,3600960,240,0
59,3600960,3601200,240,0
62,3601200,3601440,240,0
67,3601440,3601680,240,0
59,3601680,3601920,240,0
62,3601920,3602160,240,0
65,3602160,3602400,240,0
59,3602400,3602640,240,0
62,3602640,3602880,240,0
67,3602880,3603120,240,0
58,3603120,3603360,240,0
61,3603360,3603600,240,0
67,3603600,3603840,240,0
57,3603840,3604080,240,0
60,3604080,3604320,240,0
65,3604320,3604560,240,0
56,3604560,3604800,240,0
60,3604800,3605040,240,0
66,3605040,3605280,240,0
55,3605280,3605520,240,0
60,3605520,3605760,240,0
67,3605760,3606000,240,0
53,3606000,3606240,240,0
56,3606240,3606480,240,0
62,3606480,3606720,240,0
51,3606720,3606960,240,0
60,3606960,3607200,240,0
53,3607200,3607440,240,0
55,3607440,3607680,240,0
60,3607680,3607920,240,0
63,3607920,3608160,240,0
55,3608160,3608400,240,0
62,3608400,3608640,240,0
65,3608640,3608880,240,0
60,3608880,3609360,480,0
64,3608880,3609360,480,0
62,3609600,3609720,120,0
59,3609840,3609960,120,0
55,3610080,3610200,120,0
60,3610320,3610800,480,0
62,3611040,3611160,120,0
59,3611280,3611400,120,0
55,3611520,3611640,120,0
60,3611760,3612240,480,0
62,3612480,3612600,120,0
59,3612720,3612840,120,0
55,3612960,3613080,120,0
60,3613200,3613680,480,0
45,3616320,3616584,264,0
48,3616560,3616824,264,0
51,3616800,3617064,264,0
50,3617040,3617304,264,0
48,3617280,3617760,480,0
47,3617760,3618024,264,0
50,3618000,3618264,264,0
56,3618240,3618504,264,0
55,3618480,3618744,264,0
53,3618720,3618984,264,0
52,3618960,3619200,240,0
53,3619680,3619920,240,0
64,3620400,3621120,720,0
65,3621120,3621840,720,0
55,3620400,3621840,1440,0
